Timestamp,PM1.0 (std),PM2.5 (std),PM10 (std),PM1.0 (env),PM2.5 (env),PM10 (env),Particles >0.3um,Particles >0.5um,Particles >1.0um,Particles >2.5um,Particles >5.0um,Particles >10um,Temperature: %0.1f C,Gas: %d ohm,Humidity: %0.1f %%,Pressure: %0.3f hPa,Altitude = %0.2f meters
2025-02-19 15:36:08,0,0,0,0,0,0,111,31,8,1,0,0,18.290546875,153248,61.53995687157452,1009.734174784236,29.312854833684657
2025-02-19 15:36:09,0,0,0,0,0,0,111,31,8,1,0,0,18.2661328125,153388,61.63700719578214,1009.7311065034235,29.338472397927184
2025-02-19 15:36:10,0,0,0,0,0,0,111,31,8,1,0,0,18.241328125,153952,61.71393216549088,1009.7325140770656,29.326720334015526
2025-02-19 15:36:11,0,0,0,0,0,0,93,25,7,1,0,0,18.215546875,155093,61.77733295385434,1009.7305816222536,29.342854720563725
2025-02-19 15:36:12,0,0,0,0,0,0,93,25,7,1,0,0,18.1880078125,154663,61.87404463816782,1009.7291359995958,29.35492448086143
2025-02-19 15:36:13,0,0,0,0,0,0,93,25,7,1,0,0,18.1591015625,155236,61.9504695495782,1009.7254084933388,29.386046157106716
2025-02-19 15:36:14,0,0,0,0,0,0,96,28,6,0,0,0,18.13,154806,62.00675234338745,1009.7247709961538,29.391368754674826
2025-02-19 15:36:15,0,0,0,0,0,0,96,28,6,0,0,0,18.1008984375,154806,62.0899094765911,1009.7275485584732,29.36817832482105
2025-02-19 15:36:16,0,0,0,0,0,0,96,28,6,0,0,0,18.070625,154663,62.1796491341389,1009.7283687951765,29.36133001248258
2025-02-19 15:36:17,0,0,0,0,0,0,102,28,6,0,0,0,18.0380078125,154663,62.26909142126702,1009.7286965424977,29.358593588989045
2025-02-19 15:36:18,0,0,0,0,0,0,102,28,6,0,0,0,18.0036328125,154663,62.358318972385774,1009.7346349553497,29.309012797338944
2025-02-19 15:36:19,0,0,0,0,0,0,102,28,6,0,0,0,17.9716015625,154663,62.4411885565587,1009.7325113673761,29.32674295764332
2025-02-19 15:36:20,0,0,0,0,0,0,102,28,4,0,0,0,17.94171875,154378,62.53785285240571,1009.7288381868333,29.35741097423836
2025-02-19 15:36:21,0,0,0,0,0,0,102,28,4,0,0,0,17.9128125,153388,62.63469813437335,1009.7267894389889,29.37451636187563
2025-02-19 15:36:22,0,0,0,0,0,0,102,28,4,0,0,0,17.885078125,154806,62.73175263708664,1009.7266908922829,29.37533914788206
2025-02-19 15:36:23,0,0,0,0,0,0,99,27,4,0,0,0,17.8575390625,154520,62.835616043822625,1009.7337495207491,29.316405422374007
2025-02-19 15:36:24,0,0,0,0,0,0,99,27,4,0,0,0,17.8251171875,154520,62.925346345969515,1009.7258284787458,29.382539612435618
2025-02-19 15:36:25,0,0,0,0,0,0,99,27,4,0,0,0,17.7926953125,154663,63.02860128364617,1009.7281549625784,29.36311534110706
2025-02-19 15:36:26,0,0,0,0,0,0,144,39,8,0,0,0,17.7618359375,153952,63.12537943282625,1009.7296649229386,29.350508404317107
2025-02-19 15:36:27,0,0,0,0,0,0,144,39,8,0,0,0,17.7305859375,153670,63.23564531081227,1009.7236855605254,29.4004312904116
2025-02-19 15:36:28,0,0,0,0,0,0,144,39,8,0,0,0,17.7020703125,155093,63.31258682131085,1009.7205537148561,29.42657978835855
2025-02-19 15:36:29,0,0,0,0,0,0,129,36,5,0,0,0,17.6712109375,154663,63.4162437263595,1009.7169267035296,29.456862620034876
2025-02-19 15:36:30,0,0,0,0,0,0,129,36,5,0,0,0,17.643671875,154236,63.52718576821394,1009.7171246343921,29.455210043106778
2025-02-19 15:36:31,0,0,0,0,0,0,129,36,5,0,0,0,17.6190625,155093,63.618313927633416,1009.711956278022,29.498362098348437
2025-02-19 15:36:32,0,0,0,0,0,0,156,45,9,1,0,0,17.5962109375,154806,63.716498477061236,1009.7097171082814,29.51705760933485
2025-02-19 15:36:33,0,0,0,0,0,0,156,45,9,1,0,0,17.5743359375,154520,63.814867288596375,1009.7142283830693,29.479391634751792
2025-02-19 15:36:34,0,0,0,0,0,0,156,45,9,1,0,0,17.5458203125,153388,63.92586797091113,1009.7162017119318,29.462915768169154
2025-02-19 15:36:36,0,1,1,0,1,1,153,44,10,1,0,0,17.520234375,155236,64.01024270657093,1009.70939477012,29.519748911704045
2025-02-19 15:36:37,0,1,1,0,1,1,153,44,10,1,0,0,17.495234375,153670,64.10151188796141,1009.7103938456978,29.5114073187365
2025-02-19 15:36:38,0,1,1,0,1,1,153,44,10,1,0,0,17.4684765625,155236,64.19256417503661,1009.6999196463886,29.598860001168628
2025-02-19 15:36:39,0,1,1,0,1,1,162,47,10,1,0,0,17.437421875,154094,64.26268066819937,1009.7095982378353,29.518050095878184
2025-02-19 15:36:40,0,1,1,0,1,1,162,47,10,1,0,0,17.401484375,154094,64.3456833255917,1009.7025892039699,29.576570879576696
2025-02-19 15:36:41,0,1,1,0,1,1,162,47,10,1,0,0,17.3665234375,154949,64.4017051847816,1009.7040339788233,29.564507940957448
2025-02-19 15:36:42,0,1,1,0,1,1,186,52,11,1,0,0,17.329609375,154520,64.49819629387677,1009.7073370708334,29.536929304578504
2025-02-19 15:36:43,0,1,1,0,1,1,186,52,11,1,0,0,17.2899609375,154378,64.58074529435811,1009.7094866142481,29.518982076213867
2025-02-19 15:36:44,0,1,1,0,1,1,186,52,11,1,0,0,17.2528515625,154806,64.67728277487083,1009.7073292293275,29.536994775887322
2025-02-19 15:36:45,0,1,1,0,1,1,177,49,12,1,0,0,17.220625,155236,64.77456913019182,1009.7116053442498,29.501292149207
2025-02-19 15:36:46,0,1,1,0,1,1,177,49,12,1,0,0,17.190546875,154806,64.85860557657766,1009.7058051973621,29.549719427076536
