Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745449229.45,37.875877691779415,-122.26019336053163,33.0,1.0,1.0,2.0,22.313007812499997,41.734523674842215,1004.1130309193597,76.35075140408689,207843.5
1745449231.44,37.875907682594594,-122.26018483271949,39.5,1.0,1.0,2.0,22.325703125,41.90234148186416,1004.1039994669222,76.42649814813319,192647.0
1745449233.46,37.87591295808577,-122.26018347226554,31.5,1.0,1.0,2.0,22.33859375,42.141803163152915,1004.1080638085157,76.39241042921479,188957.0
1745449235.43,37.87591724649385,-122.26018226455753,38.0,1.0,1.0,2.0,22.35021484375,42.36656859158026,1004.1065634377516,76.40499407237485,187833.5
1745449237.43,37.87591724649385,-122.26018226455753,38.0,1.0,1.0,2.0,22.35021484375,42.36656859158026,1004.1065634377516,76.40499407237485,187833.5
1745449239.43,37.87593554655843,-122.26020118308755,43.0,1.0,1.0,2.0,22.356953124999997,42.567228960307915,1004.1086680987416,76.38734224687622,185534.0
1745449241.46,37.87589455320583,-122.26021491894534,37.0,1.0,1.0,2.0,22.36544921875,42.765339018649335,1004.1103595491447,76.37315605495323,185644.0
1745449243.45,37.87590041353452,-122.26021502035134,40.0,1.0,1.5,2.5,22.380390625,42.90156993144629,1004.1119542336038,76.35978145870553,186304.0
1745449245.43,37.87598102007765,-122.26012006556118,32.5,1.0,1.5,2.5,22.3993359375,42.987468953507644,1004.1127011708695,76.35351694510194,187037.0
1745449247.44,37.87598245588632,-122.26011819674164,32.5,1.0,2.0,3.0,22.419453125,43.04060869790353,1004.1094828996264,76.38050850858997,186512.5
1745449249.43,37.87598500392885,-122.26011651696018,43.5,1.0,2.0,3.0,22.4378125,43.12353047293639,1004.1066763189122,76.4040473371839,185676.0
1745449251.49,37.875943476212974,-122.26021676062402,40.0,1.0,2.0,3.0,22.455585937499997,43.17945556518901,1004.1079779078806,76.39313089990975,185580.5
1745449253.43,37.87594169725721,-122.26021867748835,39.5,1.0,2.0,3.0,22.472285156250003,43.24127918849058,1004.0946833988946,76.50463265388218,185237.0
1745449255.44,37.875941072658755,-122.26022215090545,39.5,1.0,2.0,3.0,22.49357421875,43.28864688347337,1004.0951537238012,76.50068797003296,184629.0
1745449257.43,37.87595529508531,-122.26024236118907,45.0,1.0,2.0,3.0,22.5149609375,43.30904277523731,1004.1085562206165,76.38828057358504,183627.0
1745449259.46,37.875954924697936,-122.26024352370511,41.5,1.0,2.0,3.0,22.5368359375,43.35650183356887,1004.1074661263004,76.39742321387516,182531.0
1745449261.46,37.8759560996032,-122.2602453271785,35.5,1.0,2.0,3.0,22.55822265625,43.43093841523455,1004.107245681936,76.3992720782072,183427.5
1745449263.46,37.875832293587436,-122.26027637639048,44.5,0.0,2.0,2.0,22.5809765625,43.45751802646455,1004.1272260522408,76.23169788936787,194509.5
